"stationName","rDateTime","Tpanel","Tpanel_qc","BattVolt_Avg","BattVolt_Avg_qc","Rn_Avg","Rn_Avg_cal","Rn_Avg_qc","Rn_Avg_qc_mm","Rn_Avg_qc_count","Rn_Avg_gf","Rn_Avg_gf_mm","Rn_Avg_gf_count","Tc0_Avg","Tc0_Avg_qc","Tc0m5sq_Avg","Tc0m5sq_Avg_qc","Tc0m5cu_Avg","Tc0m5cu_Avg_qc","Tc0m5fi_Avg","Tc0m5fi_Avg_qc","Tc_H","Tc_H_qc","Tc_H_qc_mm","Tc_H_gf","Tc_H_gf_mm","Tc_alpha_pos","Tc_alpha_neg","Tc_aH_qc","Tc_aH_gf","Tc_aH_qc_mm","Tc_aH_gf_mm","Tc_aH_qc_count","Tc_aH_gf_count","Tn0_Avg","Tn0_Avg_qc","Tn0m5sq_Avg","Tn0m5sq_Avg_qc","Tn0m5cu_Avg","Tn0m5cu_Avg_qc","Tn0m5fi_Avg","Tn0m5fi_Avg_qc","Tn_H","Tn_H_qc","Tn_H_qc_mm","Tn_H_gf","Tn_H_gf_mm","Tn_alpha_pos","Tn_alpha_neg","Tn_aH_qc","Tn_aH_gf","Tn_aH_qc_mm","Tn_aH_gf_mm","Tn_aH_qc_count","Tn_aH_gf_count","SR_H_qc","SR_H_gf","SR_alpha_pos","SR_alpha_neg","SR_aH_qc","SR_aH_qc_mm","SR_aH_gf","SR_aH_gf_mm","SR_aH_qc_count","SR_aH_gf_count","PA_uS_1","PA_uS_1_qc","PA_uS_2","PA_uS_2_qc","VW_1","VW_1_qc","VW_2","VW_2_qc"
"D08_Bouldin_Corn",2016-09-11 03:00:00,15.21,15.21,12.48,12.48,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,14.39252,14.39252,0.004682944,0.004682944,0.0002066789,0.0002066789,1.365398e-05,1.365398e-05,-68.9751970802957,-68.9751970802957,-0.050675659305199,-68.9751970802957,-0.050675659305199,0.746,0.293,-20.2097327445266,-20.2097327445266,-0.0148479681764233,-0.0148479681764233,1,1,14.34687,14.34687,0.005370485,0.005370485,0.0002742108,0.0002742108,2.3778e-05,2.3778e-05,-61.8686794402537,-61.8686794402537,-0.045454543860557,-61.8686794402537,-0.045454543860557,0.746,0.293,-18.1275230759943,-18.1275230759943,-0.0133181813511432,-0.0133181813511432,1,1,-65.4219382602747,-65.4219382602747,0.746,0.293,-19.1686279102605,-0.0140830747637832,-19.1686279102605,-0.0140830747637832,1,1,30.79,30.79,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 03:30:00,15.19,15.19,12.47,12.47,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,14.22433,14.22433,0.004481774,0.004481774,0.0001887898,0.0001887898,1.409207e-05,1.409207e-05,-49.6061300402563,-49.6061300402563,-0.0364453231274283,-49.6061300402563,-0.0364453231274283,0.746,0.293,-14.5345961017951,-14.5345961017951,-0.0106784796763365,-0.0106784796763365,1,1,14.17765,14.17765,0.005100563,0.005100563,0.0002578483,0.0002578483,2.116691e-05,2.116691e-05,-61.3437456780111,-61.3437456780111,-0.0450688782065359,-61.3437456780111,-0.0450688782065359,0.746,0.293,-17.9737174836572,-17.9737174836572,-0.013205181314515,-0.013205181314515,1,1,-55.4749378591337,-55.4749378591337,0.746,0.293,-16.2541567927262,-0.0119418304954258,-16.2541567927262,-0.0119418304954258,1,1,30.79,30.79,27.32,27.32,0.403,0.403,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 04:00:00,15.17,15.17,12.45,12.45,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,14.06464,14.06464,0.004288637,0.004288637,0.0002256497,0.0002256497,1.87602e-05,1.87602e-05,-46.3660402810747,-46.3660402810747,-0.0340648488163014,-46.3660402810747,-0.0340648488163014,0.746,0.293,-13.5852498023549,-13.5852498023549,-0.00998100070317632,-0.00998100070317632,1,1,14.01974,14.01974,0.004769587,0.004769587,0.0002527944,0.0002527944,1.980943e-05,1.980943e-05,-60.9545612648864,-60.9545612648864,-0.0447829467766708,-60.9545612648864,-0.0447829467766708,0.746,0.293,-17.8596864506117,-17.8596864506117,-0.0131214034055645,-0.0131214034055645,1,1,-53.6603007729805,-53.6603007729805,0.746,0.293,-15.7224681264833,-0.0115512020543704,-15.7224681264833,-0.0115512020543704,1,1,30.79,30.79,27.32,27.32,0.403,0.403,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 04:30:00,15.02,15.02,12.43,12.43,-54.38,-54.38,-54.38,-0.0399526564572,1,-54.38,-0.0399526564572,1,13.7799,13.7799,0.006383386,0.006383386,0.0004046069,0.0004046069,4.374793e-05,4.374793e-05,-68.8970301398144,-68.8970301398144,-0.050618230527719,-68.8970301398144,-0.050618230527719,0.746,0.293,-20.1868298309656,-20.1868298309656,-0.0148311415446217,-0.0148311415446217,1,1,13.73727,13.73727,0.007182185,0.007182185,0.0005375042,0.0005375042,8.216265e-05,8.216265e-05,-56.5912460083061,-56.5912460083061,-0.0415772454993517,-56.5912460083061,-0.0415772454993517,0.746,0.293,-16.5812350804337,-16.5812350804337,-0.01218213293131,-0.01218213293131,1,1,-62.7441380740602,-62.7441380740602,0.746,0.293,-18.3840324556996,-0.0135066372379659,-18.3840324556996,-0.0135066372379659,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 05:00:00,14.8,14.8,12.41,12.41,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,13.68697,13.68697,0.004364157,0.004364157,0.0002559463,0.0002559463,3.722835e-05,3.722835e-05,-24.1542797212076,-24.1542797212076,-0.0177460029362361,-24.1542797212076,-0.0177460029362361,0.746,0.293,-7.07720395831384,-7.07720395831384,-0.00519957886031719,-0.00519957886031719,1,1,13.63509,13.63509,0.005234573,0.005234573,0.0002000505,0.0002000505,3.461821e-05,3.461821e-05,-16.3708717177166,-16.3708717177166,-0.0120275802435238,-16.3708717177166,-0.0120275802435238,0.746,0.293,-4.79666541329097,-4.79666541329097,-0.00352408101135247,-0.00352408101135247,1,1,-20.2625757194621,-20.2625757194621,0.746,0.293,-5.9369346858024,-0.00436182993583483,-5.9369346858024,-0.00436182993583483,1,1,30.8,30.8,27.33,27.33,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 05:30:00,14.4,14.4,12.39,12.39,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,13.43685,13.43685,0.008331202,0.008331202,0.0001722227,0.0001722227,-3.141137e-05,-3.141137e-05,-17.0531032738958,-17.0531032738958,-0.0125288116335254,-17.0531032738958,-0.0125288116335254,0.746,0.293,-4.99655925925147,-4.99655925925147,-0.00367094180862294,-0.00367094180862294,1,1,13.36977,13.36977,0.01024313,0.01024313,0.0006602167,0.0006602167,0.0002981565,0.0002981565,-18.9501814022781,-18.9501814022781,-0.0139225834381544,-18.9501814022781,-0.0139225834381544,0.746,0.293,-5.55240315086749,-5.55240315086749,-0.00407931694737925,-0.00407931694737925,1,1,-18.001642338087,-18.001642338087,0.746,0.293,-5.27448120505948,-0.0038751293780011,-5.27448120505948,-0.0038751293780011,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 06:00:00,13.82,13.82,12.38,12.38,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,13.01746,13.01746,0.01473526,0.01473526,0.002813026,0.002813026,0.003579818,0.003579818,-25.2561979027917,-25.2561979027917,-0.0185555755466218,-25.2561979027917,-0.0185555755466218,0.746,0.293,-7.40006598551797,-7.40006598551797,-0.00543678363516018,-0.00543678363516018,1,1,12.93209,12.93209,0.01676464,0.01676464,0.00242793,0.00242793,0.002438534,0.002438534,-29.0894336861473,-29.0894336861473,-0.0213718306472442,-29.0894336861473,-0.0213718306472442,0.746,0.293,-8.52320407004114,-8.52320407004114,-0.00626194637964256,-0.00626194637964256,1,1,-27.1728157944695,-27.1728157944695,0.746,0.293,-7.96163502777956,-0.00584936500740137,-7.96163502777956,-0.00584936500740137,1,1,30.79,30.79,27.32,27.32,0.403,0.403,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 06:30:00,13.56,13.56,12.36,12.36,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,13.19726,13.19726,0.01318322,0.01318322,0.001268272,0.001268272,0.0002809348,0.0002809348,-104.489622803614,-104.489622803614,-0.0767678926667013,-104.489622803614,-0.0767678926667013,0.746,0.293,-30.615459481459,-30.615459481459,-0.0224929925513435,-0.0224929925513435,1,1,13.14703,13.14703,0.01540717,0.01540717,0.001480049,0.001480049,0.0004066134,0.0004066134,-96.8995642479629,-96.8995642479629,-0.071191522641619,-96.8995642479629,-0.071191522641619,0.746,0.293,-28.3915723246531,-28.3915723246531,-0.0208591161339944,-0.0208591161339944,1,1,-100.694593525789,-100.694593525789,0.746,0.293,-29.5035159030561,-0.0216760543426689,-29.5035159030561,-0.0216760543426689,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 07:00:00,13.61,13.61,12.34,12.34,-54.39,-54.39,-54.39,-0.0399600033966,1,-54.39,-0.0399600033966,1,13.2933,13.2933,0.007720874,0.007720874,0.000603232,0.000603232,0.0001142668,0.0001142668,-48.3391408462346,-48.3391408462346,-0.035514473844535,-48.3391408462346,-0.035514473844535,0.746,0.293,-14.1633682679467,-14.1633682679467,-0.0104057408364488,-0.0104057408364488,1,1,13.25023,13.25023,0.008342464,0.008342464,0.0008338853,0.0008338853,0.0002096545,0.0002096545,-46.0352570483044,-46.0352570483044,-0.0338218243797315,-46.0352570483044,-0.0338218243797315,0.746,0.293,-13.4883303151532,-13.4883303151532,-0.00990979454326133,-0.00990979454326133,1,1,-47.1871989472695,-47.1871989472695,0.746,0.293,-13.82584929155,-0.010157767689855,-13.82584929155,-0.010157767689855,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 07:30:00,13.9,13.9,12.34,12.34,-28.4,-28.4,-28.4,-0.020865307896,1,-28.4,-0.020865307896,1,14.27161,14.27161,0.003679247,0.003679247,0.0001763283,0.0001763283,2.043787e-05,2.043787e-05,-21.4059975079227,-21.4059975079227,-0.0157268566487259,-21.4059975079227,-0.0157268566487259,0.746,0.293,-6.27195726982135,-6.27195726982135,-0.00460796899807669,-0.00460796899807669,1,1,14.23423,14.23423,0.004307822,0.004307822,0.0001933264,0.0001933264,1.947123e-05,1.947123e-05,-30.649265921315,-30.649265921315,-0.0225178299378387,-30.649265921315,-0.0225178299378387,0.746,0.293,-8.9802349149453,-8.9802349149453,-0.00659772417178673,-0.00659772417178673,1,1,-26.0276317146189,-26.0276317146189,0.746,0.293,-7.62609609238333,-0.00560284658493171,-7.62609609238333,-0.00560284658493171,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 08:00:00,14.52,14.52,12.39,12.39,20.32,20.32,20.32,0.0149289808608,1,20.32,0.0149289808608,1,15.23041,15.23041,0.001154314,0.001154314,-5.643961e-06,-5.643961e-06,-1.514787e-07,-1.514787e-07,3.70561517046988,3.70561517046988,0.00272249300971629,3.70561517046988,0.00272249300971629,0.746,0.293,2.76438891717053,2.76438891717053,0.00203097978524835,0.00203097978524835,1,1,15.24054,15.24054,0.001334134,0.001334134,-4.459496e-06,-4.459496e-06,-1.798755e-07,-1.798755e-07,1.69095871724364,1.69095871724364,0.00124233712234907,1.69095871724364,0.00124233712234907,0.746,0.293,1.26145520306375,1.26145520306375,0.000926783493272409,0.000926783493272409,1,1,2.69828694385676,2.69828694385676,0.746,0.293,2.01292206011714,0.00147888163926038,2.01292206011714,0.00147888163926038,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 08:30:00,15.34,15.34,12.55,12.55,81.1,81.1,81.1,0.059583678534,1,81.1,0.059583678534,1,16.03844,16.03844,0.004387972,0.004387972,-0.0002605602,-0.0002605602,-3.134855e-05,-3.134855e-05,31.5600419132595,31.5600419132595,0.0231869715398177,31.5600419132595,0.0231869715398177,0.746,0.293,23.5437912672916,23.5437912672916,0.017297480768704,0.017297480768704,1,1,16.12359,16.12359,0.004525632,0.004525632,-0.00023992,-0.00023992,-2.416824e-05,-2.416824e-05,38.2195776761297,38.2195776761297,0.0280796921080118,38.2195776761297,0.0280796921080118,0.746,0.293,28.5118049463928,28.5118049463928,0.0209474503125768,0.0209474503125768,1,1,34.8898097946946,34.8898097946946,0.746,0.293,26.0277981068422,0.0191224655406404,26.0277981068422,0.0191224655406404,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 09:00:00,16.39,16.39,12.8,12.8,155.8,155.8,155.8,0.114465315852,1,155.8,0.114465315852,1,16.84076,16.84076,0.0137891,0.0137891,-0.001470532,-0.001470532,-0.0004234247,-0.0004234247,82.4862981060726,82.4862981060726,0.060602183351565,82.4862981060726,0.060602183351565,0.746,0.293,61.5347783871301,61.5347783871301,0.0452092287802675,0.0452092287802675,1,1,17.0262,17.0262,0.01425349,0.01425349,-0.001619017,-0.001619017,-0.0005549585,-0.0005549585,71.6107867024784,71.6107867024784,0.0526120110289435,71.6107867024784,0.0526120110289435,0.746,0.293,53.4216468800489,53.4216468800489,0.0392485602275918,0.0392485602275918,1,1,77.0485424042755,77.0485424042755,0.746,0.293,57.4782126335895,0.0422288945039297,57.4782126335895,0.0422288945039297,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 09:30:00,17.54,17.54,13,13,239.7,239.7,239.7,0.176106137418,1,239.7,0.176106137418,1,17.62237,17.62237,0.03039694,0.03039694,-0.005359873,-0.005359873,-0.003167673,-0.003167673,147.919023363026,147.919023363026,0.108675210075533,147.919023363026,0.108675210075533,0.746,0.293,110.347591428817,110.347591428817,0.0810717067163479,0.0810717067163479,1,1,17.90251,17.90251,0.03235695,0.03235695,-0.006207137,-0.006207137,-0.003926146,-0.003926146,157.925920509896,157.925920509896,0.116027216767542,157.925920509896,0.116027216767542,0.746,0.293,117.812736700382,117.812736700382,0.0865563037085866,0.0865563037085866,1,1,152.922471936461,152.922471936461,0.746,0.293,114.0801640646,0.0838140052124672,114.0801640646,0.0838140052124672,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 10:00:00,18.82,18.82,13.11,13.11,314.6,314.6,314.6,0.231134713524,1,314.6,0.231134713524,1,18.53249,18.53249,0.05811525,0.05811525,-0.01421508,-0.01421508,-0.01374289,-0.01374289,256.306847253656,256.306847253656,0.188307087457766,256.306847253656,0.188307087457766,0.746,0.293,191.204908051227,191.204908051227,0.140477087243494,0.140477087243494,1,1,18.90954,18.90954,0.06168975,0.06168975,-0.01505574,-0.01505574,-0.01301802,-0.01301802,332.673142020147,332.673142020147,0.244412941442961,332.673142020147,0.244412941442961,0.746,0.293,248.17416394703,248.17416394703,0.182332054316449,0.182332054316449,1,1,294.489994636901,294.489994636901,0.746,0.293,219.689535999128,0.161404570779971,219.689535999128,0.161404570779971,1,1,30.8,30.8,27.32,27.32,0.403,0.403,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 10:30:00,20.15,20.15,13.2,13.2,362,362,362,0.26595920628,1,362,0.26595920628,1,19.35043,19.35043,0.08772112,0.08772112,-0.02671867,-0.02671867,-0.03985165,-0.03985165,308.106558230304,308.106558230304,0.226364021206062,308.106558230304,0.226364021206062,0.746,0.293,229.847492439807,229.847492439807,0.168867559819722,0.168867559819722,1,1,19.76739,19.76739,0.09560151,0.09560151,-0.02786441,-0.02786441,-0.04255164,-0.04255164,331.166557645773,331.166557645773,0.24330606303301,331.166557645773,0.24330606303301,0.746,0.293,247.050252003746,247.050252003746,0.181506323022625,0.181506323022625,1,1,319.636557938038,319.636557938038,0.746,0.293,238.448872221777,0.175186941421174,238.448872221777,0.175186941421174,1,1,30.79,30.79,27.32,27.32,0.404,0.404,0.284,0.284
"D08_Bouldin_Corn",2016-09-11 11:00:00,21.64,21.64,13.3,13.3,420.4,420.4,420.4,0.308865332376,1,420.4,0.308865332376,1,20.30484,20.30484,0.1315588,0.1315588,-0.06103914,-0.06103914,-0.1710751,-0.1710751,327.490672470716,327.490672470716,0.24060541247076,327.490672470716,0.24060541247076,0.746,0.293,244.308041663154,244.308041663154,0.179491637703187,0.179491637703187,1,1,20.7301,20.7301,0.1385353,0.1385353,-0.05577633,-0.05577633,-0.1287568,-0.1287568,413.261670707216,413.261670707216,0.303620845102867,413.261670707216,0.303620845102867,0.746,0.293,308.293206347583,308.293206347583,0.226501150446739,0.226501150446739,1,1,370.376171588966,370.376171588966,0.746,0.293,276.300624005369,0.202996394074963,276.300624005369,0.202996394074963,1,1,30.8,30.8,27.32,27.32,0.404,0.404,0.284,0.284
