"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","IRGASON_ET_WPL_gf","IRGASON_ET_WPL_gf_count","IRGASON_ET_WPL_gf_Dgf2","IRGASON_ET_WPL_gf_Dqc","IRGASON_ET_WPL_qc","IRGASON_ET_WPL_qc_count","IRGASON_ET_WPL_qc_Dqc","Ka_EC","Ka_IRGASON","Ka_SR","Ka_Tc","Ka_Tn","Pcp_Tot","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm"
"IRGASON","2016-09-18",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.65,48,0.238335613727913,0.238335613727913,0.238335613727913,48,0.238335613727913,0.238335613727913,48,0.869953615325937,0.869953615325937,0.869953615325937,48,0.869953615325937,0.869953615325937,3.07454015351977,48,3.07454015351977,3.07454015351977,NA,29,NA,NA,0.661191430864466,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,0.640314541408156,0.640314541408156,0.640314541408156,48,0.632361920621193,0.632361920621193,48,0.624720994056715,0.624720994056715,0.624720994056715,48,0.624720994056715,0.624720994056715,0.644585798122387,0.644585798122387,48,0.654918725665028,0.654918725665028,0.654918725665028,44,NA,NA,0.731062253640938,NA
"IRGASON","2016-09-19",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,5.11,48,0.299676258941868,0.299676258941868,0.299676258941868,48,0.299676258941868,0.299676258941868,48,0.167043173791182,0.167043173791182,0.167043173791182,48,0.167043173791182,0.167043173791182,3.11721894641688,48,3.11721894641688,3.11721894641688,NA,41,NA,NA,0.610023277185299,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,-0.219471229819497,-0.219471229819497,-0.219471229819497,48,-0.218768766372556,-0.218768766372556,48,-0.188773321042102,-0.188773321042102,-0.188773321042102,47,NA,NA,-0.878336316288903,NA,48,-0.280953334792114,-0.280953334792114,-0.280953334792114,48,-0.280953334792114,-0.280953334792114,-0.930237526647233,-0.930237526647233
"IRGASON","2016-09-20",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,5.52,48,0.148648902431075,0.148648902431075,0.148648902431075,48,0.148648902431075,0.148648902431075,48,1.36221054007632,1.36221054007632,1.36221054007632,48,1.36221054007632,1.36221054007632,2.01396302410549,48,2.01396302410549,2.01396302410549,NA,42,NA,NA,0.364848373932154,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,0.833566046026208,0.833566046026208,0.833566046026208,48,0.833566046026208,0.833566046026208,48,0.866218642763362,0.866218642763362,0.866218642763362,48,0.866218642763362,0.866218642763362,0.703867629422795,0.703867629422795,48,0.788437033805418,0.788437033805418,0.788437033805418,48,0.788437033805418,0.788437033805418,0.666553845090986,0.666553845090986
"IRGASON","2016-09-21",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,5.28,48,-0.494428463250906,-0.494428463250906,-0.494428463250906,48,-0.494428463250906,-0.494428463250906,48,1.25241376981379,1.25241376981379,1.25241376981379,48,1.25241376981379,1.25241376981379,1.12864473864444,48,1.12864473864444,1.12864473864444,1.12864473864444,48,1.12864473864444,NA,0.213758473228113,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,1.18047353810995,1.18047353810995,1.18047353810995,48,1.18047353810995,1.18047353810995,48,1.17579403408176,1.17579403408176,1.17579403408176,48,1.17579403408176,1.17579403408176,1.07795004356044,1.07795004356044,48,1.17540178892778,1.17540178892778,1.17540178892778,48,1.17540178892778,1.17540178892778,1.16785579389111,1.16785579389111
"IRGASON","2016-09-22",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.38,48,-0.108023214079932,-0.108023214079932,-0.108023214079932,48,-0.108023214079932,-0.108023214079932,48,2.29294826904163,2.29294826904163,2.29294826904163,48,2.29294826904163,2.29294826904163,0.761325740954642,48,0.761325740954642,0.761325740954642,NA,46,NA,NA,0.173818662318411,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,2.5660054810216,2.5660054810216,2.5660054810216,48,2.5660054810216,2.5660054810216,48,2.53727323608095,2.53727323608095,2.53727323608095,48,2.53727323608095,2.53727323608095,2.86063025501668,2.86063025501668,48,2.59324334346727,2.59324334346727,2.59324334346727,48,2.59324334346727,2.59324334346727,3.01399026357998,3.01399026357998
"IRGASON","2016-09-23",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.7,48,-0.0611091105003967,-0.0611091105003967,-0.0611091105003967,48,-0.0611091105003967,-0.0611091105003967,48,2.54292378312734,2.54292378312734,2.54292378312734,47,NA,NA,0.914793319798277,48,0.914793319798277,0.914793319798277,NA,40,NA,NA,0.194636876552825,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,2.62133529502015,2.62133529502015,2.62133529502015,47,NA,NA,48,2.60081985782724,2.60081985782724,2.60081985782724,45,NA,NA,3.06827529512834,NA,48,2.6467088717816,2.6467088717816,2.6467088717816,47,NA,NA,3.19112430225705,NA
"IRGASON","2016-09-24",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.49,48,0.199930194953249,0.199930194953249,0.199930194953249,48,0.199930194953249,0.199930194953249,48,2.28400322844056,2.28400322844056,2.28400322844056,48,2.28400322844056,2.28400322844056,0.95090811872398,48,0.95090811872398,0.95090811872398,NA,42,NA,NA,0.211783545372824,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,1.68789356500803,1.68789356500803,1.68789356500803,48,1.68990426359662,1.68990426359662,48,1.75208955674055,1.75208955674055,1.75208955674055,48,1.75208955674055,1.75208955674055,2.13276420900506,2.13276420900506,48,1.62966607387123,1.62966607387123,1.62966607387123,47,NA,NA,2.01144976009812,NA
"IRGASON","2016-09-25",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.13,48,0.208395560570763,0.208395560570763,0.208395560570763,48,0.208395560570763,0.208395560570763,48,1.65195212215151,1.65195212215151,1.65195212215151,48,1.65195212215151,1.65195212215151,1.44133726825039,48,1.44133726825039,1.44133726825039,NA,36,NA,NA,0.348992074636899,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,0.849085292471432,0.849085292471432,0.849085292471432,48,0.845094761290551,0.845094761290551,48,0.851673447881146,0.851673447881146,0.851673447881146,46,NA,NA,1.01654883668219,NA,48,0.847445405501316,0.847445405501316,0.847445405501316,47,NA,NA,1.01878655384116,NA
"IRGASON","2016-09-26",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.48,48,0.205694796259567,0.205694796259567,0.205694796259567,48,0.205694796259567,0.205694796259567,48,1.44245960749105,1.44245960749105,1.44245960749105,48,1.44245960749105,1.44245960749105,1.65063081781852,48,1.65063081781852,1.65063081781852,NA,42,NA,NA,0.368444378977348,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,0.681524285578353,0.681524285578353,0.681524285578353,48,0.683742048920898,0.683742048920898,48,0.69011660447896,0.69011660447896,0.69011660447896,48,0.69011660447896,0.69011660447896,0.733208924556566,0.733208924556566,48,0.670393726523845,0.670393726523845,0.670393726523845,47,NA,NA,0.733893363672062,NA
"IRGASON","2016-09-27",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,4.58,48,0.0871223976094851,0.0871223976094851,0.0871223976094851,48,0.0871223976094851,0.0871223976094851,48,1.44064639411019,1.44064639411019,1.44064639411019,48,1.44064639411019,1.44064639411019,1.7468347010543,48,1.7468347010543,1.7468347010543,NA,40,NA,NA,0.381404956562075,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,48,0.889103499409461,0.889103499409461,0.889103499409461,47,NA,NA,48,0.879601210360352,0.879601210360352,0.879601210360352,47,NA,NA,0.771161244553825,NA,48,0.892261886329031,0.892261886329031,0.892261886329031,47,NA,NA,0.885263806726706,NA
