"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","Ka_EC","Ka_SR","Ka_Tc","Ka_Tn","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm","rDateTime"
"D11_Staten_Corn","2016-04-30",NA,0,NA,NA,NA,NA,0,NA,NA,0.226427963784286,48,0.226427963784286,0.226427963784286,0.226427963784286,NA,47,0.226427963784286,NA,0.286020077873435,48,0.20966347219945,0.20966347219945,0.286020077873435,NA,46,0.20966347219945,NA,0.319549061043105,48,0.243192455369121,0.243192455369121,0.319549061043105,NA,47,0.243192455369121,NA,7.38,48,0.0763566056739842,0.0763566056739842,0.0763566056739842,48,0.0763566056739842,0.0763566056739842,0,NA,NA,NA,0,NA,NA,NA,0.0306812959057298,0.0284096845798713,0.0329529072315882,48,5.0488681842558,5.0488681842558,5.0488681842558,48,5.0488681842558,5.0488681842558,48,4.74608361479753,4.74608361479753,4.74608361479753,47,NA,NA,48,4.76284810638237,4.76284810638237,4.76284810638237,46,NA,NA,4.83008077820798,NA,48,4.72931912321269,4.72931912321269,4.72931912321269,47,NA,NA,4.80040784631406,NA,2016-04-30
"D11_Staten_Corn","2016-05-01",NA,0,NA,NA,NA,NA,0,NA,NA,2.48242741991882,48,2.48242741991882,2.48242741991882,2.48242741991882,2.48242741991882,48,2.48242741991882,2.48242741991882,2.82676560060454,48,2.41568847178543,2.41568847178543,2.82676560060454,2.82676560060454,48,2.41568847178543,2.82676560060454,2.96024349687131,48,2.54916636805221,2.54916636805221,2.96024349687131,2.96024349687131,48,2.54916636805221,2.96024349687131,5.83,48,0.411077128819104,0.411077128819104,0.411077128819104,48,0.411077128819104,0.411077128819104,0,NA,NA,NA,0,NA,NA,NA,0.425802301872868,0.414354797904877,0.437249805840859,48,5.0840673709212,5.0840673709212,5.0840673709212,48,5.0840673709212,5.0840673709212,48,2.19056282218328,2.19056282218328,2.19056282218328,48,2.19056282218328,2.19056282218328,48,2.25730177031667,2.25730177031667,2.25730177031667,48,2.25730177031667,2.25730177031667,2.34935890276703,2.34935890276703,48,2.12382387404989,2.12382387404989,2.12382387404989,48,2.12382387404989,2.12382387404989,2.18866411750566,2.18866411750566,2016-05-01
"D11_Staten_Corn","2016-05-02",NA,0,NA,NA,NA,NA,0,NA,NA,2.20581858677656,48,2.20581858677656,2.20581858677656,2.20581858677656,NA,47,2.20581858677656,NA,2.33266544849059,48,2.12079170803235,2.12079170803235,2.33266544849059,NA,47,2.12079170803235,NA,2.50271920597903,48,2.29084546552078,2.29084546552078,2.50271920597903,NA,47,2.29084546552078,NA,5.39,48,0.211873740458246,0.211873740458246,0.211873740458246,48,0.211873740458246,0.211873740458246,0,NA,NA,NA,0,NA,NA,NA,0.409242780478027,0.39346784935665,0.425017711599403,48,5.080335125706,5.080335125706,5.080335125706,48,5.080335125706,5.080335125706,48,2.66264279847119,2.66264279847119,2.66264279847119,47,NA,NA,48,2.74766967721541,2.74766967721541,2.74766967721541,47,NA,NA,2.99671004560986,NA,48,2.57761591972697,2.57761591972697,2.57761591972697,47,NA,NA,2.83063065959535,NA,2016-05-02
"D11_Staten_Corn","2016-05-03",NA,0,NA,NA,NA,NA,0,NA,NA,1.82221722904418,48,1.82221722904418,1.82221722904418,1.82221722904418,1.82221722904418,48,1.82221722904418,1.82221722904418,1.9408555579024,48,1.76104251567951,1.76104251567951,1.9408555579024,1.9408555579024,48,1.76104251567951,1.9408555579024,2.06320498463173,48,1.88339194240885,1.88339194240885,2.06320498463173,2.06320498463173,48,1.88339194240885,2.06320498463173,4.58,48,0.179813042222883,0.179813042222883,0.179813042222883,48,0.179813042222883,0.179813042222883,0,NA,NA,NA,0,NA,NA,NA,0.397864023808773,0.384507099493343,0.411220948124202,48,3.4901598885003,3.4901598885003,3.4901598885003,48,3.4901598885003,3.4901598885003,48,1.48812961723324,1.48812961723324,1.48812961723324,48,1.48812961723324,1.48812961723324,48,1.5493043305979,1.5493043305979,1.5493043305979,48,1.5493043305979,1.5493043305979,1.59749506743739,1.59749506743739,48,1.42695490386857,1.42695490386857,1.42695490386857,48,1.42695490386857,1.42695490386857,1.46352478052307,1.46352478052307,2016-05-03
"D11_Staten_Corn","2016-05-04",NA,0,NA,NA,NA,NA,0,NA,NA,0.298359199970295,48,0.298359199970295,0.298359199970295,0.298359199970295,0.274111745506735,48,0.298359199970295,0.274111745506735,0.199351906233009,48,0.218282446617615,0.218282446617615,0.199351906233009,NA,46,0.218282446617615,NA,0.359451792892698,48,0.378382333277304,0.378382333277304,0.359451792892698,NA,47,0.378382333277304,NA,4.85,48,-0.0189305403846061,-0.0189305403846061,-0.0189305403846061,48,-0.0189305403846061,-0.0189305403846061,0,NA,NA,NA,0,NA,NA,NA,0.0615173608186175,0.0450066900242506,0.0780169759334647,48,3.9809317669506,3.9809317669506,3.9809317669506,48,3.9809317669506,3.9809317669506,48,3.70150310736491,3.70150310736491,3.70150310736491,48,3.72575056182847,3.72575056182847,48,3.78157986071759,3.78157986071759,3.78157986071759,46,NA,NA,4.33910601638587,NA,48,3.6214799740579,3.6214799740579,3.6214799740579,47,NA,NA,4.15399533788835,NA,2016-05-04
"D11_Staten_Corn","2016-05-05",NA,0,NA,NA,NA,NA,0,NA,NA,0.743445711827508,48,0.743445711827508,0.743445711827508,0.743445711827508,0.743445711827508,48,0.743445711827508,0.743445711827508,0.389975865697238,48,0.680000848716706,0.680000848716706,0.389975865697238,0.389975865697238,48,0.680000848716706,0.389975865697238,0.516865591918842,48,0.80689057493831,0.80689057493831,0.516865591918842,0.516865591918842,48,0.80689057493831,0.516865591918842,2.53,48,-0.290024983019468,-0.290024983019468,-0.290024983019468,48,-0.290024983019468,-0.290024983019468,0,NA,NA,NA,0,NA,NA,NA,0.293852060010873,0.268775039018461,0.318929081003285,48,1.46511416535102,1.46511416535102,1.46511416535102,48,1.46511416535102,1.46511416535102,48,1.01169343654298,1.01169343654298,1.01169343654298,48,1.01169343654298,1.01169343654298,48,1.07513829965378,1.07513829965378,1.07513829965378,48,1.07513829965378,1.07513829965378,1.10972990510704,1.10972990510704,48,0.948248573432179,0.948248573432179,0.948248573432179,48,0.948248573432179,0.948248573432179,0.969597169625624,0.969597169625624,2016-05-05
"D11_Staten_Corn","2016-05-06",NA,0,NA,NA,NA,NA,0,NA,NA,0.0144921917401627,48,0.0144921917401627,0.0144921917401627,0.0144921917401627,NA,47,0.0144921917401627,NA,-0.139219483060549,48,0.133285379286036,0.133285379286036,-0.139219483060549,NA,46,0.133285379286036,NA,-0.376805858152295,48,-0.10430099580571,-0.10430099580571,-0.376805858152295,NA,47,-0.10430099580571,NA,2.07,48,-0.272504862346585,-0.272504862346585,-0.272504862346585,48,-0.272504862346585,-0.272504862346585,0,NA,NA,NA,0,NA,NA,NA,0.0070010588116728,0.0643890721188578,-0.0503869544955123,48,0.58815482550336,0.58815482550336,0.58815482550336,48,0.58815482550336,0.58815482550336,48,0.846167496109782,0.846167496109782,0.846167496109782,47,NA,NA,48,0.727374308563909,0.727374308563909,0.727374308563909,46,NA,NA,0.8030396975347,NA,48,0.964960683655655,0.964960683655655,0.964960683655655,47,NA,NA,1.0836403998617,NA,2016-05-06
"D11_Staten_Corn","2016-05-07",NA,0,NA,NA,NA,NA,0,NA,NA,0.460453651923431,48,0.460453651923431,0.460453651923431,0.460453651923431,0.46036915061269,48,0.460453651923431,0.46036915061269,0.441403465568528,48,0.576004001091205,0.576004001091205,0.441403465568528,NA,47,0.576004001091205,NA,0.210259859583022,48,0.344860395105699,0.344860395105699,0.210259859583022,0.210259859583022,48,0.344860395105699,0.210259859583022,2.26,48,-0.134600535522677,-0.134600535522677,-0.134600535522677,48,-0.134600535522677,-0.134600535522677,0,NA,NA,NA,0,NA,NA,NA,0.203740553948421,0.254869027031507,0.152593095179513,48,1.44109702045242,1.44109702045242,1.44109702045242,48,1.44109702045242,1.44109702045242,48,1.11524390405167,1.11524390405167,1.11524390405167,48,1.11532840536241,1.11532840536241,48,0.999693554883892,0.999693554883892,0.999693554883892,47,NA,NA,1.06694045023635,NA,48,1.2308371608694,1.2308371608694,1.2308371608694,48,1.2308371608694,1.2308371608694,1.35394931673274,1.35394931673274,2016-05-07
"D11_Staten_Corn","2016-05-08",NA,0,NA,NA,NA,NA,0,NA,NA,1.12436024584056,48,1.12436024584056,1.12436024584056,1.12436024584056,1.12638698468028,48,1.12436024584056,1.12638698468028,1.25959879278872,48,1.11430252900996,1.11430252900996,1.25959879278872,1.25959879278872,48,1.11430252900996,1.25959879278872,1.27971422644991,48,1.13441796267115,1.13441796267115,1.27971422644991,NA,47,1.13441796267115,NA,3.17,48,0.145296263778753,0.145296263778753,0.145296263778753,48,0.145296263778753,0.145296263778753,0,NA,NA,NA,0,NA,NA,NA,0.35468777471311,0.351514993378538,0.357860556047682,48,2.90521420612686,2.90521420612686,2.90521420612686,48,2.90521420612686,2.90521420612686,48,1.63555769650755,1.63555769650755,1.63555769650755,48,1.63353095766783,1.63353095766783,48,1.64561541333814,1.64561541333814,1.64561541333814,48,1.64561541333814,1.64561541333814,1.74393882120458,1.74393882120458,48,1.62549997967695,1.62549997967695,1.62549997967695,47,NA,NA,1.72537334322082,NA,2016-05-08
"D11_Staten_Corn","2016-05-09",NA,0,NA,NA,NA,NA,0,NA,NA,2.19225674526394,48,2.19225674526395,2.19225674526395,2.19225674526394,2.19225674526394,48,2.19225674526395,2.19225674526394,2.49172738806489,48,2.12099201614422,2.12099201614422,2.49172738806489,2.49172738806489,48,2.12099201614422,2.49172738806489,2.63425684630433,48,2.26352147438367,2.26352147438367,2.63425684630433,2.63425684630433,48,2.26352147438367,2.63425684630433,4.58,48,0.370735371920667,0.370735371920667,0.370735371920667,48,0.370735371920667,0.370735371920667,0,NA,NA,NA,0,NA,NA,NA,0.478658678005228,0.463098693481272,0.494218662529185,48,5.4670927096008,5.4670927096008,5.4670927096008,48,5.4670927096008,5.4670927096008,48,2.90410059241619,2.90410059241619,2.90410059241619,48,2.90410059241619,2.90410059241619,48,2.97536532153591,2.97536532153591,2.97536532153591,48,2.97536532153591,2.97536532153591,3.26327453782023,3.26327453782023,48,2.83283586329647,2.83283586329647,2.83283586329647,48,2.83283586329647,2.83283586329647,3.09100731331122,3.09100731331122,2016-05-09
"D11_Staten_Corn","2016-05-10",NA,0,NA,NA,NA,NA,0,NA,NA,1.95149696950034,48,1.95149696950034,1.95149696950034,1.95149696950034,NA,47,1.95149696950034,NA,2.20123036996935,48,1.83099935237726,1.83099935237726,2.20123036996935,NA,47,1.83099935237726,NA,2.44221053141716,48,2.07197951382508,2.07197951382508,2.44221053141716,NA,47,2.07197951382508,NA,5.66,48,0.370231017592083,0.370231017592083,0.370231017592083,48,0.370231017592083,0.370231017592083,0,NA,NA,NA,0,NA,NA,NA,0.344787450441757,0.323498118794569,0.366074119050367,48,5.629298437674,5.629298437674,5.629298437674,48,5.629298437674,5.629298437674,48,3.30757045058157,3.30757045058157,3.30757045058157,47,NA,NA,48,3.42806806770466,3.42806806770466,3.42806806770466,47,NA,NA,3.82490621357672,NA,48,3.18708790625684,3.18708790625684,3.18708790625684,47,NA,NA,3.54602147927413,NA,2016-05-10
"D11_Staten_Corn","2016-05-11",NA,0,NA,NA,NA,NA,0,NA,NA,1.88424200707669,48,1.88424200707669,1.88424200707669,1.88424200707669,1.88424200707669,48,1.88424200707669,1.88424200707669,2.08830196046673,48,1.80130102015329,1.80130102015329,2.08830196046673,2.08830196046673,48,1.80130102015329,2.08830196046673,2.25414724689665,48,1.9671463065832,1.9671463065832,2.25414724689665,2.25414724689665,48,1.9671463065832,2.25414724689665,6.03,48,0.287000940313445,0.287000940313445,0.287000940313445,48,0.287000940313445,0.287000940313445,0,NA,NA,NA,0,NA,NA,NA,0.312477944788837,0.298723220589268,0.326226584839669,48,5.55881337045828,5.55881337045828,5.55881337045828,48,5.55881337045828,5.55881337045828,48,3.38757042306815,3.38757042306815,3.38757042306815,48,3.38757042306815,3.38757042306815,48,3.47051140999155,3.47051140999155,3.47051140999155,48,3.47051140999155,3.47051140999155,3.88226394280516,3.88226394280516,48,3.30466612356163,3.30466612356163,3.30466612356163,48,3.30466612356163,3.30466612356163,3.68476377107895,3.68476377107895,2016-05-11
"D11_Staten_Corn","2016-05-12",NA,0,NA,NA,NA,NA,0,NA,NA,1.94545513630013,48,1.94545513630013,1.94545513630013,1.94545513630013,1.94545513630013,48,1.94545513630013,1.94545513630013,1.99751044235728,48,1.78963250468766,1.78963250468766,1.99751044235728,1.99751044235728,48,1.78963250468766,1.99751044235728,2.30913049045858,48,2.10125255278896,2.10125255278896,2.30913049045858,2.30913049045858,48,2.10125255278896,2.30913049045858,6.09,48,0.207877937669623,0.207877937669623,0.207877937669623,48,0.207877937669623,0.207877937669623,0,NA,NA,NA,0,NA,NA,NA,0.319450761297229,0.293864122280404,0.345033259899665,48,5.61642806923308,5.61642806923308,5.61642806923308,48,5.61642806923308,5.61642806923308,48,3.46309499526333,3.46309499526333,3.46309499526333,48,3.46309499526333,3.46309499526333,48,3.6189176268758,3.6189176268758,3.6189176268758,48,3.6189176268758,3.6189176268758,4.11973199862348,4.11973199862348,48,3.3072975787745,3.3072975787745,3.3072975787745,48,3.3072975787745,3.3072975787745,3.76059527798328,3.76059527798328,2016-05-12
