"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","Ka_EC","Ka_SR","Ka_Tc","Ka_Tn","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm"
"D12_Twitchell_Pasture","2016-06-17",NA,21,NA,NA,NA,NA,21,NA,NA,NA,21,NA,NA,NA,NA,21,NA,NA,NA,22,NA,NA,NA,NA,22,NA,NA,NA,22,NA,NA,NA,NA,22,NA,NA,5.04,21,NA,0,NA,21,NA,NA,22,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,23,2.17073993961492,NA,NA,23,2.17073993961492,NA,22,NA,NA,NA,22,NA,NA,22,NA,NA,NA,22,NA,NA,NA,NA,22,NA,NA,NA,22,NA,NA,NA,NA
"D12_Twitchell_Pasture","2016-06-18",2.41639302418849,48,2.41639302418849,2.41639302418849,2.41639302418849,2.41639302418849,48,2.41639302418849,2.41639302418849,3.36946417281756,48,3.36946417281756,3.36946417281756,3.36946417281756,3.36319772041936,48,3.36946417281756,3.36319772041936,3.35527645403375,48,3.4876734530426,3.4876734530426,3.35527645403375,3.35527645403375,48,3.4876734530426,3.35527645403375,3.17158584689485,48,3.3039828459037,3.3039828459037,3.17158584689485,NA,47,3.3039828459037,NA,6.12,48,-0.132396999008846,-0.132396999008846,-0.132396999008846,48,-0.132396999008846,-0.132396999008846,48,3.17240615290021,3.17240615290021,3.17240615290021,48,3.17240615290021,3.17240615290021,0.394835461468708,0.550566041310059,0.569881283176895,0.53986647808884,48,5.45640217807986,5.45640217807986,5.45640217807986,48,5.45640217807986,5.45640217807986,48,2.21933500427114,2.21933500427114,2.21933500427114,48,2.22560145666934,2.22560145666934,48,2.10112572404611,2.10112572404611,2.10112572404611,48,2.10112572404611,2.10112572404611,3.24271906935845,3.24271906935845,48,2.28481633118501,2.28481633118501,2.28481633118501,47,NA,NA,3.07706513595568,NA
"D12_Twitchell_Pasture","2016-06-19",2.43998602743733,48,2.43998602743733,2.43998602743733,2.43998602743733,2.43998602743733,48,2.43998602743733,2.43998602743733,3.78272667710467,48,3.78272667710467,3.78272667710467,3.78272667710467,3.78213628989324,48,3.78272667710467,3.78213628989324,4.09202179342872,48,3.85688035303354,3.85688035303354,4.09202179342872,4.09202179342872,48,3.85688035303354,4.09202179342872,3.98025402984633,48,3.74511258945114,3.74511258945114,3.98025402984633,NA,47,3.74511258945114,NA,6.82,48,0.235141440395184,0.235141440395184,0.235141440395184,48,0.235141440395184,0.235141440395184,48,2.68749911043969,2.68749911043969,2.68749911043969,48,2.68749911043969,2.68749911043969,0.357769212234212,0.554652005440568,0.565524978450666,0.549136743321282,48,5.3626265782722,5.3626265782722,5.3626265782722,48,5.3626265782722,5.3626265782722,48,1.34475846077234,1.34475846077234,1.34475846077234,48,1.34534884798378,1.34534884798378,48,1.27060478484348,1.27060478484348,1.27060478484348,48,1.27060478484348,1.27060478484348,1.87926427493919,1.87926427493919,48,1.38237254842587,1.38237254842587,1.38237254842587,47,NA,NA,1.73053459804959,NA
"D12_Twitchell_Pasture","2016-06-20",3.04254694206071,48,3.04254694206071,3.04254694206071,3.04254694206071,3.04254694206071,48,3.04254694206071,3.04254694206071,3.28588808721314,48,3.28588808721314,3.28588808721314,3.28588808721314,3.28588808721314,48,3.28588808721314,3.28588808721314,3.60357927391211,48,3.41025036931589,3.41025036931589,3.60357927391211,3.60357927391211,48,3.41025036931589,3.60357927391211,3.38979133595894,48,3.19646243136272,3.19646243136272,3.38979133595894,3.38979133595894,48,3.19646243136272,3.38979133595894,7.24,48,0.193328904596221,0.193328904596221,0.193328904596221,48,0.193328904596221,0.193328904596221,48,1.77906123267391,1.77906123267391,1.77906123267391,48,1.77906123267391,1.77906123267391,0.420241290339878,0.453851945747671,0.471029056535344,0.44150033582358,48,5.01493707933084,5.01493707933084,5.01493707933084,48,5.01493707933084,5.01493707933084,48,1.53572008752148,1.53572008752148,1.53572008752148,48,1.53572008752148,1.53572008752148,48,1.41135780541873,1.41135780541873,1.41135780541873,48,1.41135780541873,1.41135780541873,1.96753942778894,1.96753942778894,48,1.6251457433719,1.6251457433719,1.6251457433719,48,1.6251457433719,1.6251457433719,1.79858978379038,1.79858978379038
"D12_Twitchell_Pasture","2016-06-21",3.02277087209305,48,3.02277087209305,3.02277087209305,3.02277087209305,3.02277087209305,48,3.02277087209305,3.02277087209305,3.70807948306315,48,3.70807948306315,3.70807948306315,3.70807948306315,3.71115077180893,48,3.70807948306315,3.71115077180893,4.24837589976812,48,3.92678926182101,3.92678926182101,4.24837589976812,4.24837589976812,48,3.92678926182101,4.24837589976812,3.82613767109292,48,3.50455103314582,3.50455103314582,3.82613767109292,NA,47,3.50455103314582,NA,7.6,48,0.321586637947107,0.321586637947107,0.321586637947107,48,0.321586637947107,0.321586637947107,48,1.5701344178957,1.5701344178957,1.5701344178957,48,1.5701344178957,1.5701344178957,0.397733009485928,0.487905195139889,0.516682797608028,0.461125135940239,48,4.91449192793586,4.91449192793586,4.91449192793586,48,4.91449192793586,4.91449192793586,48,0.884825806925601,0.884825806925601,0.884825806925601,48,0.881754518179827,0.881754518179827,48,0.66611602816774,0.66611602816774,0.66611602816774,48,0.66611602816774,0.66611602816774,0.774803083225041,0.774803083225041,48,1.08835425684294,1.08835425684294,1.08835425684294,47,NA,NA,1.0840718357969,NA
"D12_Twitchell_Pasture","2016-06-22",2.75488993124971,48,2.7548899312497,2.7548899312497,2.75488993124971,2.75488993124971,48,2.7548899312497,2.75488993124971,2.17790655642211,48,2.17790655642211,2.17790655642211,2.17790655642211,NA,47,2.17790655642211,NA,2.45808834734622,48,2.37273463723401,2.37273463723401,2.45808834734622,NA,47,2.37273463723401,NA,2.13028278001998,48,2.04492906990777,2.04492906990777,2.13028278001998,NA,47,2.04492906990777,NA,7.52,48,0.0853537101122077,0.0853537101122077,0.0853537101122077,48,0.0853537101122077,0.0853537101122077,48,2.13867286347861,2.13867286347861,2.13867286347861,48,2.13867286347861,2.13867286347861,0.366341746176822,0.289615233566769,0.315523223036437,0.271932057168587,48,4.97891650484052,4.97891650484052,4.97891650484052,48,4.97891650484052,4.97891650484052,48,2.71565623830621,2.71565623830621,2.71565623830621,47,NA,NA,48,2.5208281574943,2.5208281574943,2.5208281574943,47,NA,NA,3.78774102729104,NA,48,2.84863372482054,2.84863372482054,2.84863372482054,47,NA,NA,3.66130030754711,NA
"D12_Twitchell_Pasture","2016-06-23",2.96678482567155,48,2.96678482567155,2.96678482567155,2.96678482567155,2.96678482567155,48,2.96678482567155,2.96678482567155,1.66401780951778,48,1.66401780951778,1.66401780951778,1.66401780951778,1.66410131276599,48,1.66401780951778,1.66410131276599,1.99769042765275,48,1.85745337736525,1.85745337736525,1.99769042765275,NA,47,1.85745337736525,NA,1.68494240926756,48,1.54470535898006,1.54470535898006,1.68494240926756,1.68494240926756,48,1.54470535898006,1.68494240926756,7.52,48,0.140237050287495,0.140237050287495,0.140237050287495,48,0.140237050287495,0.140237050287495,48,1.92288532709324,1.92288532709324,1.92288532709324,48,1.92288532709324,1.92288532709324,0.394519258732918,0.22127896403162,0.247001778904954,0.205412946672881,48,5.02990720305228,5.02990720305228,5.02990720305228,48,5.02990720305228,5.02990720305228,48,3.225652343247,3.225652343247,3.225652343247,48,3.22556883999879,3.22556883999879,48,3.03221677539953,3.03221677539953,3.03221677539953,47,NA,NA,4.64029785641971,NA,48,3.34496479378472,3.34496479378472,3.34496479378472,48,3.34496479378472,3.34496479378472,4.43017326536714,4.43017326536714
"D12_Twitchell_Pasture","2016-06-24",2.79274126961156,48,2.79274126961156,2.79274126961156,2.79274126961156,2.79274126961156,48,2.79274126961156,2.79274126961156,3.21821173599494,48,3.21821173599494,3.21821173599494,3.21821173599494,3.21754623786069,48,3.21821173599494,3.21754623786069,3.67884461382273,48,3.36207590118311,3.36207590118311,3.67884461382273,NA,47,3.36207590118311,NA,3.42278803098514,48,3.10601931834551,3.10601931834551,3.42278803098514,3.42278803098514,48,3.10601931834551,3.42278803098514,6.85,48,0.316768712639624,0.316768712639624,0.316768712639624,48,0.316768712639624,0.316768712639624,48,1.8096641501643,1.8096641501643,1.8096641501643,48,1.8096641501643,1.8096641501643,0.407699455417746,0.469811932262035,0.490814000172716,0.453433477130732,48,4.91917413241548,4.91917413241548,4.91917413241548,48,4.91917413241548,4.91917413241548,48,1.38419368378092,1.38419368378092,1.38419368378092,48,1.38485918191517,1.38485918191517,48,1.24032951859275,1.24032951859275,1.24032951859275,47,NA,NA,1.72635499864801,NA,48,1.49638610143034,1.49638610143034,1.49638610143034,48,1.49638610143034,1.49638610143034,1.6985198886855,1.6985198886855
"D12_Twitchell_Pasture","2016-06-25",3.55741059482069,48,3.55741059482069,3.55741059482069,3.55741059482069,3.55741059482069,48,3.55741059482069,3.55741059482069,3.95471343915582,48,3.95471343915582,3.95471343915582,3.95471343915582,3.95560590084406,48,3.95471343915582,3.95560590084406,4.46373433269352,48,4.03934095131397,4.03934095131397,4.46373433269352,4.46373433269352,48,4.03934095131397,4.46373433269352,4.30472010901151,48,3.88032672763195,3.88032672763195,4.30472010901151,NA,47,3.88032672763195,NA,7.64,48,0.424393381379557,0.424393381379557,0.424393381379557,48,0.424393381379557,0.424393381379557,48,0.840353086744292,0.840353086744292,0.840353086744292,48,0.840353086744292,0.840353086744292,0.465629659007944,0.517632649104164,0.528709548601304,0.507896168538214,48,4.82215706294454,4.82215706294454,4.82215706294454,48,4.82215706294454,4.82215706294454,48,0.443050242409168,0.443050242409168,0.443050242409168,48,0.442157780720927,0.442157780720927,48,0.358422730251017,0.358422730251017,0.358422730251017,48,0.358422730251017,0.358422730251017,0.297329826867886,0.297329826867886,48,0.517436953933031,0.517436953933031,0.517436953933031,47,NA,NA,0.242179602138964,NA
"D12_Twitchell_Pasture","2016-06-26",3.71583613959553,48,3.71583613959553,3.71583613959553,3.71583613959553,3.71583613959553,48,3.71583613959553,3.71583613959553,3.58221387830676,48,3.58221387830676,3.58221387830676,3.58221387830676,3.58221387830676,48,3.58221387830676,3.58221387830676,4.07895459941952,48,3.65715620928095,3.65715620928095,4.07895459941952,4.07895459941952,48,3.65715620928095,4.07895459941952,3.95640536229556,48,3.53460697215698,3.53460697215698,3.95640536229556,3.95640536229556,48,3.53460697215698,3.95640536229556,7.52,48,0.421798390138574,0.421798390138574,0.421798390138574,48,0.421798390138574,0.421798390138574,48,0.835020178655795,0.835020178655795,0.835020178655795,48,0.835020178655795,0.835020178655795,0.49412714622281,0.476358228498239,0.486323964000126,0.470027522893216,48,4.9726547083899,4.9726547083899,4.9726547083899,48,4.9726547083899,4.9726547083899,48,0.968642439944567,0.968642439944567,0.968642439944567,48,0.968642439944567,0.968642439944567,48,0.893700108970378,0.893700108970378,0.893700108970378,48,0.893700108970378,0.893700108970378,1.17371371011183,1.17371371011183,48,1.01624934609434,1.01624934609434,1.01624934609434,48,1.01624934609434,1.01624934609434,1.00942925299192,1.00942925299192
