"stationName","date","Rn_Avg_qc_mm","Rn_Avg_qc_count","Rn_Avg_gf_mm","Rn_Avg_gf_count","Rn_Avg_qc_mm_Dqc","Rn_Avg_gf_mm_Dqc","Rn_Avg_gf_mm_Dgf","Tc_H_qc_mm","Tc_H_gf_mm","Tc_aH_qc_mm","Tc_aH_qc_count","Tc_aH_gf_mm","Tc_aH_gf_count","Tc_aH_qc_mm_Dqc","Tc_aH_gf_mm_Dqc","Tc_aH_gf_mm_Dgf","ET_Tc_aH_qc_Dqc","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc_Dgf","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","Tn_H_qc_mm","Tn_H_gf_mm","Tn_aH_qc_mm","Tn_aH_qc_count","Tn_aH_gf_mm","Tn_aH_gf_count","Tn_aH_qc_mm_Dqc","Tn_aH_gf_mm_Dqc","Tn_aH_gf_mm_Dgf","ET_Tn_aH_qc_Dqc","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc_Dgf","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","SR_aH_qc_mm","SR_aH_qc_count","SR_aH_gf_mm","SR_aH_gf_count","SR_aH_qc_mm_Dqc","SR_aH_gf_mm_Dqc","ET_SR_aH_qc_Dqc","ET_SR_aH_gf_Dqc","SR_aH_gf_mm_Dgf","ET_SR_aH_qc_Dgf","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ETo_mm","Ka_Tc","Ka_Tn","Ka_SR"
"D10_Bacon_Alfalfa","2016-07-19",5.800849472664,48,5.800849472664,48,5.800849472664,5.800849472664,5.800849472664,NA,-0.0416315351905564,NA,46,0.236822505207714,48,NA,0.236822505207714,0.236822505207714,NA,5.56402696745629,5.56402696745629,5.56402696745629,5.56402696745629,-0.204859991000537,-0.204859991000537,0.140159839558623,48,0.140159839558623,48,0.140159839558623,0.140159839558623,0.140159839558623,5.66068963310538,5.66068963310538,5.66068963310538,5.66068963310538,5.66068963310538,0.187155668836335,48,0.188491172383168,48,0.187155668836335,0.188491172383168,5.61369380382767,5.61235830028083,0.188491172383168,5.61235830028083,5.61235830028083,5.61235830028083,6.45,0.862639839915703,0.87762629970626,0.870133069810982
"D10_Bacon_Alfalfa","2016-07-20",6.127641337176,48,6.127641337176,48,6.127641337176,6.127641337176,6.127641337176,NA,-0.507252011219433,NA,46,-0.0843644142340681,48,NA,-0.0843644142340681,-0.0843644142340681,NA,6.21200575141007,6.21200575141007,6.21200575141007,6.21200575141007,-0.614955873186366,-0.614955873186366,-0.140384905502773,48,-0.140384905502773,48,-0.140384905502773,-0.140384905502773,-0.140384905502773,6.26802624267877,6.26802624267877,6.26802624267877,6.26802624267877,6.26802624267877,-0.11111706947394,48,-0.112375042786578,48,-0.11111706947394,-0.112375042786578,6.23875840664994,6.24001637996258,-0.112375042786578,6.24001637996258,6.24001637996258,6.24001637996258,6.9,0.900290688610155,0.908409600388228,0.904350199994576
"D10_Bacon_Alfalfa","2016-07-21",5.8973662155618,48,5.8973662155618,48,5.8973662155618,5.8973662155618,5.8973662155618,NA,-0.370986582336978,NA,47,-0.032285855091936,48,NA,-0.032285855091936,-0.032285855091936,NA,5.92965207065374,5.92965207065374,5.92965207065374,5.92965207065374,NA,-0.322338937656023,NA,46,-0.00910083577915879,48,NA,-0.00910083577915879,-0.00910083577915879,NA,5.90646705134096,5.90646705134096,5.90646705134096,5.90646705134096,-0.0253018772241892,48,-0.0206933454355473,48,-0.0253018772241892,-0.0206933454355473,5.92266809278599,5.91805956099735,-0.0206933454355473,5.91805956099735,5.91805956099735,5.91805956099735,7.07,0.838706092030231,0.835426739935072,0.837066415982652
"D10_Bacon_Alfalfa","2016-07-22",6.20818803790002,48,6.20818803790002,48,6.20818803790002,6.20818803790002,6.20818803790002,NA,-0.640895322201712,NA,45,-0.194399715017367,48,NA,-0.194399715017367,-0.194399715017367,NA,6.40258775291739,6.40258775291739,6.40258775291739,6.40258775291739,NA,-0.455356175165394,NA,46,-0.0754619172242658,48,NA,-0.0754619172242658,-0.0754619172242658,NA,6.28364995512429,6.28364995512429,6.28364995512429,6.28364995512429,NA,47,-0.13501289496665,48,NA,-0.13501289496665,NA,6.34320093286667,-0.13501289496665,6.34320093286667,6.34320093286667,6.34320093286667,6.95,0.921235647901782,0.904122295701336,0.912690781707434
"D10_Bacon_Alfalfa","2016-07-23",6.52891133046762,48,6.52891133046762,48,6.52891133046762,6.52891133046762,6.52891133046762,NA,-1.832536605003,NA,41,-0.982488395679689,48,NA,-0.982488395679689,-0.982488395679689,NA,7.51139972614731,7.51139972614731,7.51139972614731,7.51139972614731,NA,-1.67875965229595,NA,44,-0.887037088291412,48,NA,-0.887037088291412,-0.887037088291412,NA,7.41594841875903,7.41594841875903,7.41594841875903,7.41594841875903,NA,45,-0.934762741985551,48,NA,-0.934762741985551,NA,7.46367407245317,-0.934762741985551,7.46367407245317,7.46367407245317,7.46367407245317,7.56,0.993571392347528,0.980945558036909,0.987258475192218
"D10_Bacon_Alfalfa","2016-07-24",6.813478130166,48,6.813478130166,48,6.813478130166,6.813478130166,6.813478130166,-0.802829708490538,-0.802829708490538,-0.319567458330894,48,-0.319567458330894,48,-0.319567458330894,-0.319567458330894,-0.319567458330894,7.13304558849689,7.13304558849689,7.13304558849689,7.13304558849689,7.13304558849689,NA,-0.501795202979636,NA,45,-0.127981288602815,48,NA,-0.127981288602815,-0.127981288602815,NA,6.94145941876882,6.94145941876882,6.94145941876882,6.94145941876882,-0.233505144333874,48,-0.223868293514684,48,-0.233505144333874,-0.223868293514684,7.04698327449987,7.03734642368068,-0.223868293514684,7.03734642368068,7.03734642368068,7.03734642368068,7.26,0.982513166459627,0.956123886882757,0.969331463316899
"D10_Bacon_Alfalfa","2016-07-25",6.04303618712742,48,6.04303618712742,48,6.04303618712742,6.04303618712742,6.04303618712742,NA,-1.0246355203256,NA,43,-0.36702234162714,48,NA,-0.36702234162714,-0.36702234162714,NA,6.41005852875456,6.41005852875456,6.41005852875456,6.41005852875456,NA,-0.794323298175343,NA,47,-0.199274109634813,48,NA,-0.199274109634813,-0.199274109634813,NA,6.24231029676223,6.24231029676223,6.24231029676223,6.24231029676223,-0.2768489283241,48,-0.283169314300214,48,-0.2768489283241,-0.283169314300214,6.31988511545152,6.32620550142763,-0.283169314300214,6.32620550142763,6.32620550142763,6.32620550142763,7.07,0.906656086103898,0.882929320617006,0.894795686199099
"D10_Bacon_Alfalfa","2016-07-26",6.36424805116512,48,6.36424805116512,48,6.36424805116512,6.36424805116512,6.36424805116512,NA,-1.4675971643621,NA,45,-0.746122504740046,48,NA,-0.746122504740046,-0.746122504740046,NA,7.11037055590517,7.11037055590517,7.11037055590517,7.11037055590517,-1.12048401437655,-1.12048401437655,-0.498928219487407,48,-0.498928219487407,48,-0.498928219487407,-0.498928219487407,-0.498928219487407,6.86317627065253,6.86317627065253,6.86317627065253,6.86317627065253,6.86317627065253,-0.620906546617954,48,-0.622565405649975,48,-0.620906546617954,-0.622565405649975,6.98515459778307,6.98681345681509,-0.622565405649975,6.98681345681509,6.98681345681509,6.98681345681509,7.13,0.99724692228684,0.962577317062066,0.979917735878695
"D10_Bacon_Alfalfa","2016-07-27",6.15536721708372,48,6.15536721708372,48,6.15536721708372,6.15536721708372,6.15536721708372,NA,-2.98993963798939,NA,43,-1.63736482761792,48,NA,-1.63736482761792,-1.63736482761792,NA,7.79273204470164,7.79273204470164,7.79273204470164,7.79273204470164,NA,-2.3753428343333,NA,42,-1.26150513730944,48,NA,-1.26150513730944,-1.26150513730944,NA,7.41687235439316,7.41687235439316,7.41687235439316,7.41687235439316,NA,45,-1.44954709234831,48,NA,-1.44954709234831,NA,7.60491430943203,-1.44954709234831,7.60491430943203,7.60491430943203,7.60491430943203,7.48,1.04180909688525,0.991560475186252,1.01669977398824
"D10_Bacon_Alfalfa","2016-07-28",6.05076957553986,48,6.05076957553986,48,6.05076957553986,6.05076957553986,6.05076957553986,NA,-1.80689511538571,NA,44,-0.889981962913122,48,NA,-0.889981962913122,-0.889981962913122,NA,6.94075153845298,6.94075153845298,6.94075153845298,6.94075153845298,NA,NA,NA,41,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,-0.696673351311734,48,-0.714555337456563,48,-0.696673351311734,-0.714555337456563,6.74744292685159,6.76532491299642,-0.714555337456563,6.76532491299642,6.76532491299642,6.76532491299642,7.41,0.936673621923479,NA,0.912999313494794
